ID,outDate,inDate,type
4927,25/08/2017,01/09/2017,Orange
4930,31/08/2017,06/09/2017,Beer
4938,30/08/2017,06/09/2017,Beer
4939,27/08/2017,03/09/2017,Beer
4945,27/08/2017,03/09/2017,Beer
4947,30/08/2017,05/09/2017,Beer
4949,25/08/2017,02/09/2017,Orange
4951,29/08/2017,05/09/2017,Beer
4953,26/08/2017,02/09/2017,Orange
4954,26/08/2017,02/09/2017,Orange
4955,25/08/2017,02/09/2017,Orange
4956,25/08/2017,01/09/2017,Beer
4957,01/09/2017,08/09/2017,Beer
4959,27/08/2017,03/09/2017,Orange
4961,28/08/2017,04/09/2017,Beer
4964,30/08/2017,06/09/2017,Orange
4973,28/08/2017,04/09/2017,Beer
4978,01/09/2017,02/09/2017,Beer
4980,27/08/2017,03/09/2017,Beer
4990,01/09/2017,08/09/2017,Beer
5003,31/08/2017,07/09/2017,Beer
5006,27/08/2017,03/09/2017,Beer
5016,28/08/2017,03/09/2017,Beer
5018,27/08/2017,03/09/2017,Beer
5024,27/08/2017,03/09/2017,Orange
5027,28/08/2017,03/09/2017,Orange
5031,26/08/2017,02/09/2017,Orange
5032,01/09/2017,08/09/2017,Orange
5036,26/08/2017,02/09/2017,Beer
5057,01/09/2017,08/09/2017,Beer
5058,27/08/2017,03/09/2017,Beer
5059,27/08/2017,04/09/2017,Orange
5062,27/08/2017,03/09/2017,Orange
5070,26/08/2017,02/09/2017,Beer
5071,27/08/2017,03/09/2017,Orange
5078,27/08/2017,03/09/2017,Beer
5082,28/08/2017,05/09/2017,Beer
5089,27/08/2017,03/09/2017,Beer
5093,27/08/2017,03/09/2017,Orange
5094,28/08/2017,02/09/2017,Beer
5102,01/09/2017,08/09/2017,Beer
5109,01/09/2017,08/09/2017,Orange
5112,29/08/2017,05/09/2017,Orange
5122,01/09/2017,08/09/2017,Beer
5126,27/08/2017,03/09/2017,Orange
5128,29/08/2017,05/09/2017,Beer
5131,29/08/2017,05/09/2017,Beer
5138,01/09/2017,08/09/2017,Beer
5152,31/08/2017,06/09/2017,Beer
5161,27/08/2017,03/09/2017,Orange
5169,27/08/2017,02/09/2017,Orange
5180,27/08/2017,03/09/2017,Beer
5183,29/08/2017,04/09/2017,Beer
5187,29/08/2017,05/09/2017,Beer
5196,01/09/2017,08/09/2017,Beer
5198,30/08/2017,06/09/2017,Orange
5200,01/09/2017,08/09/2017,Beer
5202,31/08/2017,07/09/2017,Beer
5206,27/08/2017,03/09/2017,Beer
5211,01/09/2017,08/09/2017,Beer
5219,31/08/2017,07/09/2017,Orange
5225,01/09/2017,08/09/2017,Beer
5248,01/09/2017,08/09/2017,Beer
5249,26/08/2017,03/09/2017,Beer
5251,01/09/2017,08/09/2017,Beer
5257,28/08/2017,04/09/2017,Orange
5260,,,
5264,30/08/2017,06/09/2017,Beer
5266,26/08/2017,02/09/2017,Beer
5267,26/08/2017,02/09/2017,Beer
5269,27/08/2017,03/09/2017,Orange
5270,30/08/2017,06/09/2017,Orange
5271,01/09/2017,08/09/2017,Orange
5279,01/09/2017,08/09/2017,Beer
5285,29/08/2017,05/09/2017,Beer
5286,29/08/2017,06/09/2017,Beer
5291,01/09/2017,08/09/2017,Beer
5295,01/09/2017,08/09/2017,Beer
5297,01/09/2017,08/09/2017,Beer
5298,27/08/2017,03/09/2017,Beer
5310,01/09/2017,08/09/2017,Beer
5319,28/08/2017,04/09/2017,Orange
5324,01/09/2017,08/09/2017,Orange
5326,31/08/2017,07/09/2017,Beer
5328,28/08/2017,04/09/2017,Orange
5329,01/09/2017,08/09/2017,Beer
5338,01/09/2017,07/09/2017,Beer
5340,27/08/2017,03/09/2017,Orange
5354,27/08/2017,03/09/2017,Orange
5356,28/08/2017,04/09/2017,Beer
5361,27/08/2017,03/09/2017,Beer
5367,31/08/2017,01/09/2017,Beer
5369,27/08/2017,03/09/2017,Beer
5370,27/08/2017,03/09/2017,Beer
5377,26/08/2017,03/09/2017,Orange
5379,27/08/2017,03/09/2017,Beer
5384,27/08/2017,03/09/2017,Beer
5385,30/08/2017,06/09/2017,Beer
5386,27/08/2017,03/09/2017,Beer
5387,27/08/2017,03/09/2017,Orange
5388,27/08/2017,02/09/2017,Beer
5390,27/08/2017,04/09/2017,Orange
5394,27/08/2017,03/09/2017,Beer
5399,01/09/2017,08/09/2017,Beer
5401,01/09/2017,08/09/2017,Orange
5403,27/08/2017,03/09/2017,Orange
5405,30/08/2017,06/09/2017,Orange
5411,01/09/2017,08/09/2017,Orange
5425,31/08/2017,06/09/2017,Orange
5429,01/09/2017,08/09/2017,Beer
5431,01/09/2017,08/09/2017,Beer
5434,31/08/2017,06/09/2017,Orange
5435,31/08/2017,07/09/2017,Orange
5437,27/08/2017,03/09/2017,Beer
5444,28/08/2017,04/09/2017,Beer
5452,01/09/2017,08/09/2017,Beer
5454,01/09/2017,08/09/2017,Orange
5455,01/09/2017,08/09/2017,Beer
5457,27/08/2017,03/09/2017,Orange
5458,28/08/2017,03/09/2017,Beer
5462,27/08/2017,04/09/2017,Beer
5463,26/08/2017,02/09/2017,Orange
5470,27/08/2017,03/09/2017,Beer
5490,26/08/2017,03/09/2017,Orange
5502,27/08/2017,02/09/2017,Beer
5505,25/08/2017,01/09/2017,Beer
5509,30/08/2017,06/09/2017,Beer
5514,27/08/2017,03/09/2017,Orange
5527,01/09/2017,08/09/2017,Beer
5534,27/08/2017,03/09/2017,Orange
5540,01/09/2017,07/09/2017,Orange
5544,29/08/2017,05/09/2017,Beer
5545,01/09/2017,08/09/2017,Beer
5547,31/08/2017,01/09/2017,Beer
5551,01/09/2017,08/09/2017,Beer
5557,30/08/2017,06/09/2017,Beer
5560,01/09/2017,08/09/2017,Orange
5562,01/09/2017,08/09/2017,Beer
5567,30/08/2017,06/09/2017,Orange
5570,27/08/2017,04/09/2017,Orange
5575,01/09/2017,07/09/2017,Orange
5577,26/08/2017,01/09/2017,Orange
5592,31/08/2017,06/09/2017,Beer
5593,27/08/2017,04/09/2017,Beer
5594,28/08/2017,04/09/2017,Beer
5595,31/08/2017,01/09/2017,Beer
5597,28/08/2017,04/09/2017,Beer
5602,01/09/2017,08/09/2017,Beer
5603,01/09/2017,08/09/2017,Beer
5624,27/08/2017,03/09/2017,Orange
5625,27/08/2017,02/09/2017,Beer
5627,27/08/2017,03/09/2017,Orange
5637,26/08/2017,02/09/2017,Orange
5640,27/08/2017,03/09/2017,Orange
5647,01/09/2017,08/09/2017,Beer
5651,28/08/2017,04/09/2017,Orange
5657,30/08/2017,06/09/2017,Orange
5661,31/08/2017,07/09/2017,Beer
5677,27/08/2017,03/09/2017,Beer
5678,29/08/2017,04/09/2017,Orange
5685,27/08/2017,02/09/2017,Orange
5687,27/08/2017,03/09/2017,Orange
5691,01/09/2017,08/09/2017,Orange
5692,27/08/2017,03/09/2017,Orange
5699,28/08/2017,04/09/2017,Beer
5700,26/08/2017,08/09/2017,Beer
5701,29/08/2017,04/09/2017,Orange
5702,27/08/2017,04/09/2017,Beer
5705,27/08/2017,02/09/2017,Orange
5708,28/08/2017,03/09/2017,Orange
5709,28/08/2017,04/09/2017,Beer
5717,28/08/2017,04/09/2017,Orange
5722,01/09/2017,08/09/2017,Beer
5727,31/08/2017,07/09/2017,Beer
5742,27/08/2017,03/09/2017,Beer
5745,01/09/2017,07/09/2017,Beer
5747,30/08/2017,06/09/2017,Beer
5751,30/08/2017,06/09/2017,Beer
5755,28/08/2017,04/09/2017,Beer
5768,28/08/2017,06/09/2017,Orange
5769,29/08/2017,05/09/2017,Beer
5771,27/08/2017,02/09/2017,Beer
5772,27/08/2017,03/09/2017,Beer
5779,28/08/2017,04/09/2017,Orange
5780,28/08/2017,04/09/2017,Beer
5786,30/08/2017,05/09/2017,Beer
5795,26/08/2017,02/09/2017,Orange
5800,01/09/2017,08/09/2017,Beer
5801,01/09/2017,08/09/2017,Beer
5802,01/09/2017,08/09/2017,Orange
5805,28/08/2017,04/09/2017,Beer
5815,27/08/2017,03/09/2017,Beer
5817,27/08/2017,03/09/2017,Beer
5832,27/08/2017,03/09/2017,Orange
5841,01/09/2017,07/09/2017,Orange
5844,28/08/2017,04/09/2017,Orange
5846,28/08/2017,04/09/2017,Beer
5850,27/08/2017,04/09/2017,Beer
5863,27/08/2017,04/09/2017,Beer
5891,01/09/2017,01/09/2017,Beer
5906,27/08/2017,08/09/2017,Beer
5907,01/09/2017,07/09/2017,Beer
5910,29/08/2017,05/09/2017,Beer
5911,29/08/2017,04/09/2017,Beer
5912,28/08/2017,03/09/2017,Beer
5913,30/08/2017,06/09/2017,Orange
5916,28/08/2017,04/09/2017,Beer
5917,30/08/2017,06/09/2017,Orange
5920,30/08/2017,07/09/2017,Orange
5921,01/09/2017,07/09/2017,Beer
5923,31/08/2017,08/09/2017,Orange
5924,01/09/2017,07/09/2017,Beer
5929,28/08/2017,04/09/2017,Beer
5932,28/08/2017,05/09/2017,Beer
5941,28/08/2017,04/09/2017,Beer
5942,28/08/2017,07/09/2017,Beer
5943,28/08/2017,04/09/2017,Orange
5944,27/08/2017,03/09/2017,Beer
5947,28/08/2017,04/09/2017,Orange
5948,27/08/2017,03/09/2017,Beer
5949,30/08/2017,05/09/2017,Beer
5950,27/08/2017,03/09/2017,Orange
5951,29/08/2017,04/09/2017,Orange
5952,28/08/2017,04/09/2017,Beer
5954,28/08/2017,04/09/2017,Orange
5955,26/08/2017,02/09/2017,Orange
5958,27/08/2017,02/09/2017,Beer
5959,28/08/2017,04/09/2017,Beer
5960,28/08/2017,04/09/2017,Beer
5964,28/08/2017,04/09/2017,Beer
5966,27/08/2017,01/09/2017,Beer
5968,27/08/2017,03/09/2017,Beer
5969,27/08/2017,03/09/2017,Orange
5972,30/08/2017,06/09/2017,Beer
5973,28/08/2017,04/09/2017,Beer
5974,28/08/2017,04/09/2017,Orange
5975,28/08/2017,04/09/2017,Orange
5976,01/09/2017,08/09/2017,Orange
5978,29/08/2017,04/09/2017,Beer
5980,01/09/2017,08/09/2017,Beer
5982,29/08/2017,04/09/2017,Orange
5983,29/08/2017,05/09/2017,Beer
5987,25/08/2017,01/09/2017,Orange
5988,29/08/2017,05/09/2017,Beer
5989,29/08/2017,06/09/2017,Orange
5992,27/08/2017,02/09/2017,Orange
5995,28/08/2017,04/09/2017,Beer
5998,28/08/2017,04/09/2017,Beer
6000,30/08/2017,06/09/2017,Beer
6001,29/08/2017,05/09/2017,Beer
6002,29/08/2017,05/09/2017,Orange
6004,27/08/2017,03/09/2017,Orange
6007,28/08/2017,04/09/2017,Beer
6008,28/08/2017,04/09/2017,Beer
6009,29/08/2017,05/09/2017,Orange
6010,26/08/2017,08/09/2017,Orange
6012,27/08/2017,04/09/2017,Orange
6013,28/08/2017,04/09/2017,Beer
6016,27/08/2017,03/09/2017,Beer
6017,01/09/2017,08/09/2017,Beer
6019,28/08/2017,04/09/2017,Orange
6020,28/08/2017,04/09/2017,Beer
6022,27/08/2017,03/09/2017,Beer
6025,26/08/2017,01/09/2017,Orange
6027,28/08/2017,03/09/2017,Beer
6034,29/08/2017,05/09/2017,Beer
6035,28/08/2017,04/09/2017,Orange
6038,28/08/2017,03/09/2017,Orange
6043,28/08/2017,04/09/2017,Beer
6044,27/08/2017,03/09/2017,Orange
6046,28/08/2017,04/09/2017,Orange
6049,28/08/2017,04/09/2017,Orange
6050,30/08/2017,06/09/2017,Orange
6051,27/08/2017,03/09/2017,Orange
6057,28/08/2017,04/09/2017,Beer
6058,28/08/2017,04/09/2017,Orange
6059,31/08/2017,07/09/2017,Beer
6062,29/08/2017,04/09/2017,Orange
6063,28/08/2017,04/09/2017,Beer
6067,30/08/2017,06/09/2017,Beer
6068,28/08/2017,07/09/2017,Beer
6069,28/08/2017,05/09/2017,Beer
6071,27/08/2017,03/09/2017,Beer
6076,30/08/2017,06/09/2017,Beer
6077,30/08/2017,06/09/2017,Beer
6078,29/08/2017,05/09/2017,Beer
6079,30/08/2017,06/09/2017,Beer
6082,27/08/2017,03/09/2017,Orange
6083,28/08/2017,04/09/2017,Beer
6084,30/08/2017,06/09/2017,Orange
6085,29/08/2017,04/09/2017,Beer
6086,29/08/2017,05/09/2017,Beer
6088,28/08/2017,04/09/2017,Beer
6090,28/08/2017,05/09/2017,Beer
6093,28/08/2017,04/09/2017,Orange
6095,28/08/2017,04/09/2017,Beer
6096,29/08/2017,06/09/2017,Beer
6098,28/08/2017,04/09/2017,Orange
6099,28/08/2017,03/09/2017,Orange
6100,27/08/2017,02/09/2017,Beer
6101,28/08/2017,04/09/2017,Beer
6103,27/08/2017,04/09/2017,Orange
6106,25/08/2017,01/09/2017,Orange
6107,28/08/2017,04/09/2017,Beer
6110,27/08/2017,03/09/2017,Orange
6111,28/08/2017,04/09/2017,Beer
6112,28/08/2017,04/09/2017,Beer
6117,28/08/2017,03/09/2017,Orange
6120,28/08/2017,04/09/2017,Beer
6124,28/08/2017,05/09/2017,Orange
6128,01/09/2017,08/09/2017,Orange
6131,28/08/2017,04/09/2017,Orange
6132,29/08/2017,05/09/2017,Orange
6133,01/09/2017,08/09/2017,Beer
6136,28/08/2017,03/09/2017,Orange
6137,28/08/2017,04/09/2017,Beer
6138,29/08/2017,05/09/2017,Beer
6140,28/08/2017,04/09/2017,Beer
6141,27/08/2017,02/09/2017,Beer
6144,27/08/2017,03/09/2017,Beer
6145,01/09/2017,08/09/2017,Beer
6146,28/08/2017,04/09/2017,Beer
6147,31/08/2017,07/09/2017,Orange
6149,01/09/2017,08/09/2017,Beer
6150,28/08/2017,04/09/2017,Beer
6152,28/08/2017,04/09/2017,Orange
6153,29/08/2017,05/09/2017,Beer
6156,31/08/2017,06/09/2017,Beer
6157,01/09/2017,08/09/2017,Beer
6159,26/08/2017,01/09/2017,Orange
6163,27/08/2017,03/09/2017,Beer
6165,29/08/2017,04/09/2017,Orange
6166,28/08/2017,04/09/2017,Beer
6167,27/08/2017,05/09/2017,Beer
6168,28/08/2017,04/09/2017,Orange
6169,28/08/2017,04/09/2017,Beer
6171,28/08/2017,04/09/2017,Orange
6172,28/08/2017,04/09/2017,Beer
6175,28/08/2017,04/09/2017,Beer
6176,30/08/2017,08/09/2017,Beer
6180,01/09/2017,08/09/2017,Beer
6181,28/08/2017,03/09/2017,Beer
6182,28/08/2017,04/09/2017,Beer
6185,28/08/2017,04/09/2017,Beer
6186,28/08/2017,05/09/2017,Beer
6190,27/08/2017,04/09/2017,Beer
6195,27/08/2017,03/09/2017,Beer
6196,28/08/2017,04/09/2017,Beer
6200,28/08/2017,04/09/2017,Orange
6201,29/08/2017,05/09/2017,Orange
6202,28/08/2017,04/09/2017,Orange
6203,28/08/2017,04/09/2017,Beer
6204,28/08/2017,04/09/2017,Beer
6208,30/08/2017,07/09/2017,Beer
6209,01/09/2017,08/09/2017,Beer
6211,25/08/2017,01/09/2017,Beer
6212,29/08/2017,05/09/2017,Beer
6213,27/08/2017,03/09/2017,Beer
6215,27/08/2017,03/09/2017,Beer
6216,27/08/2017,03/09/2017,Orange
6218,28/08/2017,04/09/2017,Beer
6220,27/08/2017,03/09/2017,Orange
6222,01/09/2017,08/09/2017,Orange
6227,01/09/2017,08/09/2017,Beer
6228,27/08/2017,03/09/2017,Beer
6229,30/08/2017,06/09/2017,Beer
6233,29/08/2017,04/09/2017,Orange
6234,28/08/2017,04/09/2017,Orange
6235,28/08/2017,04/09/2017,Beer
6236,31/08/2017,07/09/2017,Beer
6237,28/08/2017,04/09/2017,Beer
6245,28/08/2017,04/09/2017,Beer
6246,28/08/2017,04/09/2017,Beer
6250,27/08/2017,03/09/2017,Orange
6254,28/08/2017,04/09/2017,Beer
6263,27/08/2017,03/09/2017,Orange
6264,29/08/2017,04/09/2017,Beer
6265,28/08/2017,04/09/2017,Orange
6268,27/08/2017,03/09/2017,Beer
6270,28/08/2017,04/09/2017,Beer
6275,27/08/2017,03/09/2017,Beer
6277,30/08/2017,06/09/2017,Orange
6278,27/08/2017,03/09/2017,Orange
6279,28/08/2017,04/09/2017,Orange
6280,28/08/2017,04/09/2017,Beer
6284,25/08/2017,08/09/2017,Orange
6285,25/08/2017,01/09/2017,Orange
6290,28/08/2017,04/09/2017,Beer
6291,28/08/2017,04/09/2017,Beer
6294,29/08/2017,05/09/2017,Beer
6296,01/09/2017,08/09/2017,Beer
6298,27/08/2017,03/09/2017,Orange
6299,29/08/2017,05/09/2017,Orange
6303,27/08/2017,01/09/2017,Beer
6304,28/08/2017,04/09/2017,Orange
6305,27/08/2017,03/09/2017,Beer
6306,,,
6307,28/08/2017,04/09/2017,Beer
6309,28/08/2017,04/09/2017,Beer
6310,28/08/2017,03/09/2017,Beer
6311,28/08/2017,03/09/2017,Beer
6312,28/08/2017,04/09/2017,Beer
6313,30/08/2017,05/09/2017,Orange
6315,25/08/2017,04/09/2017,Orange
6318,29/08/2017,05/09/2017,Beer
6319,01/09/2017,08/09/2017,Beer
6320,27/08/2017,03/09/2017,Beer
6324,29/08/2017,01/09/2017,Orange
6326,28/08/2017,05/09/2017,Beer
6327,29/08/2017,06/09/2017,Beer
6328,,,
6330,28/08/2017,04/09/2017,Beer
6333,26/08/2017,02/09/2017,Beer
6335,01/09/2017,08/09/2017,Orange
6337,27/08/2017,02/09/2017,Beer
6338,28/08/2017,04/09/2017,Beer
6341,31/08/2017,07/09/2017,Orange
6342,28/08/2017,04/09/2017,Beer
6345,28/08/2017,04/09/2017,Orange
6352,28/08/2017,04/09/2017,Beer
6353,28/08/2017,04/09/2017,Orange
6355,29/08/2017,06/09/2017,Beer
6357,31/08/2017,07/09/2017,Orange
6358,29/08/2017,05/09/2017,Beer
6366,29/08/2017,04/09/2017,Beer
6367,28/08/2017,05/09/2017,Beer
6369,28/08/2017,04/09/2017,Beer
6370,29/08/2017,05/09/2017,Beer
6374,27/08/2017,03/09/2017,Beer
6377,28/08/2017,03/09/2017,Beer
6378,31/08/2017,07/09/2017,Beer
6379,28/08/2017,04/09/2017,Orange
6381,31/08/2017,08/09/2017,Orange
6382,28/08/2017,04/09/2017,Orange
6386,30/08/2017,06/09/2017,Beer
6387,31/08/2017,07/09/2017,Beer
6390,29/08/2017,05/09/2017,Orange
6392,25/08/2017,01/09/2017,Beer
6394,28/08/2017,04/09/2017,Beer
6397,28/08/2017,04/09/2017,Orange
6399,28/08/2017,04/09/2017,Beer
6400,31/08/2017,07/09/2017,Beer
6401,27/08/2017,03/09/2017,Orange
6402,28/08/2017,03/09/2017,Beer
6403,29/08/2017,05/09/2017,Beer
6404,27/08/2017,03/09/2017,Beer
6409,28/08/2017,03/09/2017,Beer
6410,28/08/2017,04/09/2017,Beer
6414,28/08/2017,04/09/2017,Beer
6420,01/09/2017,07/09/2017,Orange
6421,30/08/2017,06/09/2017,Beer
6423,28/08/2017,04/09/2017,Beer
6425,01/09/2017,08/09/2017,Orange
6426,28/08/2017,04/09/2017,Orange
6427,27/08/2017,03/09/2017,Beer
6429,28/08/2017,04/09/2017,Beer
6430,28/08/2017,03/09/2017,Beer
6431,29/08/2017,05/09/2017,Beer
6432,31/08/2017,07/09/2017,Orange
6436,31/08/2017,07/09/2017,Beer
6440,30/08/2017,06/09/2017,Orange
6441,25/08/2017,01/09/2017,Beer
6442,01/09/2017,08/09/2017,Beer
6446,28/08/2017,04/09/2017,Orange
6448,28/08/2017,04/09/2017,Beer
6449,29/08/2017,06/09/2017,Beer
6453,01/09/2017,08/09/2017,Beer
6456,25/08/2017,01/09/2017,Orange
6457,25/08/2017,01/09/2017,Beer
6458,28/08/2017,05/09/2017,Orange
6460,30/08/2017,05/09/2017,Orange
6461,28/08/2017,03/09/2017,Beer
6462,28/08/2017,04/09/2017,Orange
6464,30/08/2017,05/09/2017,Beer
6470,25/08/2017,01/09/2017,Orange
6471,28/08/2017,05/09/2017,Orange
6472,01/09/2017,08/09/2017,Beer
6476,26/08/2017,02/09/2017,Orange
6477,28/08/2017,04/09/2017,Orange
6479,29/08/2017,05/09/2017,Beer
6481,28/08/2017,04/09/2017,Beer
6482,25/08/2017,01/09/2017,Orange
6483,30/08/2017,06/09/2017,Orange
6489,28/08/2017,05/09/2017,Beer
6490,31/08/2017,08/09/2017,Orange
6494,29/08/2017,05/09/2017,Beer
6495,28/08/2017,04/09/2017,Orange
6496,28/08/2017,04/09/2017,Beer
6497,30/08/2017,06/09/2017,Beer
6500,28/08/2017,04/09/2017,Beer
6507,28/08/2017,04/09/2017,Beer
6508,01/09/2017,08/09/2017,Beer
6509,28/08/2017,04/09/2017,Beer
6511,28/08/2017,05/09/2017,Orange
6513,28/08/2017,04/09/2017,Beer
6514,28/08/2017,03/09/2017,Beer
6517,31/08/2017,07/09/2017,Beer
6518,28/08/2017,04/09/2017,Beer
6519,25/08/2017,01/09/2017,Orange
6521,27/08/2017,03/09/2017,Orange
6525,28/08/2017,04/09/2017,Beer
6527,29/08/2017,04/09/2017,Orange
6528,30/08/2017,07/09/2017,Beer
6529,28/08/2017,03/09/2017,Orange
6530,28/08/2017,04/09/2017,Beer
6533,26/08/2017,02/09/2017,Orange
6537,30/08/2017,06/09/2017,Orange
6538,28/08/2017,04/09/2017,Beer
6539,27/08/2017,08/09/2017,Beer
6540,26/08/2017,02/09/2017,Orange
6542,27/08/2017,03/09/2017,Beer
6544,29/08/2017,05/09/2017,Beer
6546,26/08/2017,01/09/2017,Orange
6548,27/08/2017,03/09/2017,Orange
6551,26/08/2017,02/09/2017,Beer
6560,29/08/2017,05/09/2017,Beer
6561,27/08/2017,03/09/2017,Beer
6565,26/08/2017,02/09/2017,Beer
6567,28/08/2017,04/09/2017,Beer
6568,27/08/2017,03/09/2017,Orange
6570,28/08/2017,04/09/2017,Beer
6571,29/08/2017,05/09/2017,Orange
6572,29/08/2017,06/09/2017,Beer
6573,29/08/2017,05/09/2017,Beer
6574,27/08/2017,03/09/2017,Beer
6577,28/08/2017,04/09/2017,Beer
6579,28/08/2017,04/09/2017,Beer
6582,28/08/2017,04/09/2017,Beer
6584,30/08/2017,06/09/2017,Beer
6585,25/08/2017,07/09/2017,Beer
6587,27/08/2017,03/09/2017,Orange
6588,29/08/2017,05/09/2017,Beer
6589,26/08/2017,02/09/2017,Orange
6591,29/08/2017,05/09/2017,Beer
6592,31/08/2017,07/09/2017,Beer
6593,25/08/2017,01/09/2017,Orange
6594,01/09/2017,07/09/2017,Orange
6597,29/08/2017,05/09/2017,Beer
6601,25/08/2017,03/09/2017,Beer
6602,27/08/2017,03/09/2017,Beer
6603,01/09/2017,08/09/2017,Orange
6605,27/08/2017,03/09/2017,Orange
6606,28/08/2017,05/09/2017,Orange
6608,31/08/2017,07/09/2017,Beer
6609,28/08/2017,03/09/2017,Beer
6610,01/09/2017,08/09/2017,Beer
6613,28/08/2017,04/09/2017,Beer
6616,26/08/2017,02/09/2017,Beer
6617,26/08/2017,02/09/2017,Beer
6618,27/08/2017,03/09/2017,Beer
6622,01/09/2017,07/09/2017,Orange
6624,31/08/2017,07/09/2017,Beer
6629,29/08/2017,05/09/2017,Orange
6631,27/08/2017,03/09/2017,Beer
6633,28/08/2017,04/09/2017,Orange
6635,28/08/2017,04/09/2017,Beer
6636,31/08/2017,07/09/2017,Beer
6637,31/08/2017,07/09/2017,Orange
6639,28/08/2017,04/09/2017,Orange
6640,27/08/2017,02/09/2017,Beer
6644,25/08/2017,01/09/2017,Orange
6650,29/08/2017,05/09/2017,Beer
6652,27/08/2017,02/09/2017,Orange
6662,29/08/2017,05/09/2017,Beer
6664,01/09/2017,08/09/2017,Beer
6667,29/08/2017,01/09/2017,Orange
6668,,,
6676,31/08/2017,07/09/2017,Beer
6677,26/08/2017,02/09/2017,Orange
6678,26/08/2017,02/09/2017,Beer
6679,26/08/2017,02/09/2017,Beer
6680,26/08/2017,02/09/2017,Beer
6684,28/08/2017,04/09/2017,Beer
6701,29/08/2017,05/09/2017,Beer
6702,28/08/2017,05/09/2017,Beer
6703,29/08/2017,05/09/2017,Beer
6704,29/08/2017,05/09/2017,Beer
6706,25/08/2017,01/09/2017,Beer
6708,25/08/2017,01/09/2017,Beer
6709,25/08/2017,01/09/2017,Orange
6711,29/08/2017,05/09/2017,Beer
6712,29/08/2017,05/09/2017,Beer
6713,29/08/2017,05/09/2017,Beer
6714,29/08/2017,05/09/2017,Beer
6715,27/08/2017,03/09/2017,Beer
6716,25/08/2017,01/09/2017,Beer
6717,30/08/2017,06/09/2017,Orange
6720,31/08/2017,07/09/2017,Beer
6722,28/08/2017,04/09/2017,Orange
6723,31/08/2017,01/09/2017,Beer
6724,31/08/2017,07/09/2017,Beer
6725,25/08/2017,01/09/2017,Orange
6726,30/08/2017,07/09/2017,Beer
6727,27/08/2017,03/09/2017,Orange
6728,27/08/2017,03/09/2017,Beer
6729,27/08/2017,03/09/2017,Orange
6730,27/08/2017,03/09/2017,Beer
6731,26/08/2017,02/09/2017,Beer
6732,26/08/2017,02/09/2017,Beer
6733,26/08/2017,02/09/2017,Beer
6734,26/08/2017,02/09/2017,Beer
6735,29/08/2017,04/09/2017,Beer
6736,30/08/2017,06/09/2017,Beer
6737,28/08/2017,04/09/2017,Beer
6738,26/08/2017,04/09/2017,Orange
6739,26/08/2017,02/09/2017,Beer
6741,01/09/2017,08/09/2017,Beer
6742,28/08/2017,04/09/2017,Beer
6743,28/08/2017,04/09/2017,Beer
6747,29/08/2017,05/09/2017,Orange
6748,30/08/2017,06/09/2017,Beer
6749,27/08/2017,04/09/2017,Orange
6750,27/08/2017,04/09/2017,Beer
6751,01/09/2017,08/09/2017,Orange
6752,01/09/2017,08/09/2017,Orange
6754,01/09/2017,08/09/2017,Orange
6755,30/08/2017,06/09/2017,Beer
6756,31/08/2017,07/09/2017,Orange
6757,31/08/2017,07/09/2017,Beer
6758,01/09/2017,08/09/2017,Beer
6759,25/08/2017,08/09/2017,Beer
5040/255,,,
4255,,,
1108,,,
3586,,,
1193,,,
1210,,,
3596,,,
346,,,
379,,,
6655,,,
,,,
2245,,,
,,,
3866,,,
5933,,,